,Employee.Number,Vehicle.Name,Vehicle.Description,Branch.,Home.Address,Domiciled.Work.Location,Distance.,Driving..Duration,Idling..Duration,Stop..Duration,Max.Speed,,,,,,,,Calculations,,,,,,,,EmployeeNumber,Driving Duration,Idling Duration,Stop Duration,Max Speed,Distance,Vehicle Name,Vehicle Description,Branch,Home Address,Domiciled Work Location
60,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,7.7,13.82,2.28,938.53,62.2,,,,,,,,0.009594907,0.001585648,0.651759259,,13.81666667,2.283333333,938.5333333,,69,3950.216667,2536.216667,38309.88333,49.44117647,1172.9,V1818 FS Sth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Field Services South,Home - kippa-ring,Southern Service Centre
61,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,25.7,33.45,5.82,1.58,95.9,,,,,,,,0.023229167,0.004039352,0.001099537,,33.45,5.816666667,1.583333333,,70,1300.216667,209.6,32337.91667,84.192,1180.7,V1797 Pri Wks Sth,Utility Ford Ranger 4x4 Alloy Tray Single Cab SPO,Private Works South,Home - BEERWAH,Southern Service Centre
62,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,7.6,13.23,2.85,172.87,70.7,,,,,,,,0.009189815,0.001979167,0.120046296,,13.23333333,2.85,172.8666667,,71,6595.533333,3842.883333,65860.78333,73.21949686,2476.3,V1819 FS Nth,Utility Ford Ranger 4x2 Dual Cab,Field Services North,Home - Nambour,Northern Service Centre
63,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,31.9,43.55,5.88,7.03,75.9,,,,,,,,0.030243056,0.004085648,0.004884259,,43.55,5.883333333,7.033333333,,72,67.4,25.6,7687.816667,61.7,31.7,V1677 WACI Adviser Sth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Wellbeing & Continuous Improvement,Home - Kings Beach,Southern Service Centre
64,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,3.9,7.95,2.27,1257.98,70.7,,,,,,,,0.005520833,0.001574074,0.873599537,,7.95,2.266666667,1257.983333,,73,1254.15,246.2666667,39588.55,64.97078652,933.2,V1817 STP Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Treatment Plants,Home - GOLDEN BEACH,"Treatment Plants - Kawana, Maleny, Kenilworth, Landsborough"
65,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,31.7,41.78,6.38,3.88,77.8,,,,,,,,0.029016204,0.00443287,0.002696759,,41.78333333,6.383333333,3.883333333,,74,283.6333333,58.26666667,876.9333333,66.69166667,213.9,V1653 WS Sth,Utility Ford Ranger 4x2 Canopy Dual Cab,Water Solutions,Home - Morayfield,Southern Service Centre
66,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,7.9,13.22,2.65,4189.52,77.8,,,,,,,,0.009178241,0.001840278,2.909386574,,13.21666667,2.65,4189.516667,,75,38.81666667,14.98333333,2053.8,53.11428571,13.7,V1849 NSC RAV TDS,Wagon Toyota Rav4 GX Hybrid AWD,Technology & Digital Solutions,Home - PARREARRA,Northern Service Centre
67,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,7.6,14.33,3.17,929.47,62.8,,,,,,,,0.009953704,0.002199074,0.645462963,,14.33333333,3.166666667,929.4666667,,76,45.13333333,13.61666667,4062.816667,62.775,21.3,V1849 NSC RAV TDS,Wagon Toyota Rav4 GX Hybrid AWD,Technology & Digital Solutions,Home - MOOLOOLAH VALLEY,Northern Corporate Centre
68,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,10.1,14.3,1.55,13.42,71.1,,,,,,,,0.009930556,0.001076389,0.00931713,,14.3,1.55,13.41666667,,77,3654.416667,1624.633333,38508.13333,66.81428571,1997.3,V1795 ME Sth,Utility Ford Ranger 4x2 Canopy Single Cab EIC,Mechanical and Electrical Services - South,Home - Alexandra Headland,Northern Service Centre
69,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,26.9,42.12,10.83,1353.18,91.7,,,,,,,,0.029247685,0.007523148,0.939710648,,42.11666667,10.83333333,1353.183333,,79,651.5666667,219.4833333,11835.45,55.38510638,406.3,V1822 FS Sth On call,Utility Ford Ranger 4x2 Canopy Alloy Tray Single Cab,Field Services South,Home - ROTHWELL,Southern Service Centre
70,1,V1857 Tech DS Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Technology & Digital Solutions,Home - BURPENGARY,Southern Service Centre,7,13.27,4.57,217,68.2,,,,,,,,0.009212963,0.003171296,0.150694444,,13.26666667,4.566666667,217,,80,5736.516667,4317.966667,28027.41667,71.6630137,1210.4,V1798 Pri Wks Sth,Utility Ford Ranger 4x2 Half Canopy Single Cab PSA,Private Works South,Home - UPPER CABOOLTURE,Southern Service Centre
5884,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.6,13.07,4.18,30.2,67.6,,,,,,,,0.003368056,0.003414352,0.011643519,,4.85,4.916666667,16.76666667,,81,3037.133333,1125.383333,38244.46667,68.32071429,2042.3,V1906 FS Nth,Utility Ford Ranger Single Cab Chassis 4 x 4,Field Services North,Home - Noosaville,Northern Service Centre
5885,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,29,34,4.03,116,88.7,,,,,,,,0.000625,0.000381944,0.064236111,,0.9,0.55,92.5,,82,5658.816667,3553.8,26568.53333,64.96119403,1816.9,V1803 ME Nth,Utility Ford Ranger 4x2 Canopy Single Cab EIC,Mechanical and Electrical Services - North,Home - COOLUM,Northern Service Centre
5886,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,12.9,24.45,7.3,78.13,72.2,,,,,,,,0.008553241,0.002824074,0.028125,,12.31666667,4.066666667,40.5,,84,342.3333333,99.58333333,26110.33333,52.13214286,205.8,V1739 FS Sth,Utility Ford Ranger 4x2 Canopy Single Cab,Field Services South,Home - Woody Point,Southern Service Centre
5887,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.9,13.4,3.62,5297.65,73.5,,,,,,,,0.007361111,0.00130787,0.00875,,10.6,1.883333333,12.6,,85,1026.866667,442.7333333,20913.21667,84.296,580.2,V1699 FS Sth,Utility Ford Ranger 4x2 Canopy Single Cab MRO,Field Services South,Home - DAYBORO,Southern Service Centre
5888,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.4,18.03,10.23,1012.03,69.6,,,,,,,,0.007453704,0.006805556,0.085358796,,10.73333333,9.8,122.9166667,,86,253.8333333,35.03333333,20031.23333,67.88,226,V1724 Cap Delivery,Utility Ford Ranger 4x2 Alloy Tray Modified Single Cab SPO,Capital Delivery,Home - Buddina,Northern Corporate Centre
5889,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,16.2,20.82,3.67,76.73,85.4,,,,,,,,0.009201389,0.003009259,0.731331019,,13.25,4.333333333,1053.116667,,87,951.9666667,182.7333333,31185.56667,69.4625,843,V1693 Tech DS Nth,Van Volkswagen Caddy,Technology & Digital Solutions,Home - WOODFORD,Southern Service Centre
5890,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,10.6,13.88,0.97,93.12,72.2,,,,,,,,0.001481481,0.000844907,0.012824074,,2.133333333,1.216666667,18.46666667,,88,4171.333333,1748.85,38092.6,70.79717514,2218.8,V1831 Pri Wks Sth,Utility Ford Ranger 4x2 Alloy Tray Single Cab,Private Works South,Home - Birtinya,Northern Service Centre
5891,2,V1859 ME Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Mechanical and Electrical Services - South,Home - Burpengary East,Southern Service Centre,0,3.68,3.7,129.53,0,,,,,,,,0.005277778,0.001238426,2.678935185,,7.6,1.783333333,3857.666667,,89,111.5166667,35.81666667,12545.7,44.36666667,86.4,V1873 FS Nth (not in service),Utility Ford Ranger 4x2 Single Cab Field Services Canopy C0011,Field Services North,N/A,N/A
5892,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,2.2,6.07,2.38,3.27,58,,,,,,,,0.038969907,0.038981481,0.009583333,,56.11666667,56.13333333,13.8,,91,158.0666667,26.56666667,25933.28333,66.24285714,137.8,V1729 Net Ops,Utility Toyota Hilux 4x2 Alloy Tray Single Cab,Network Operations,N/A,N/A
5893,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.6,18.23,8.6,910.93,67.4,,,,,,,,0.015266204,0.001770833,0.167893519,,21.98333333,2.55,241.7666667,,92,1486.25,196.55,40386.96667,76.8754386,1543.3,V1828 Planning,Utility Ford Ranger 4x2 Alloy Tray Single Cab,Network Operations,Home - BRACKEN RIDGE,Northern Corporate Centre
5894,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,4.7,14.18,5.03,91.13,56.9,,,,,,,,0.008599537,0.00255787,0.002361111,,12.38333333,3.683333333,3.4,,94,1255.65,395.45,40866.75,80.41875,860.9,V1907 IPCD,Utility Ford Ranger Single Cab Chassis 4 x 4,IPCD,Home - MOUNT COOLUM,Northern Corporate Centre
5895,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,8,13.15,1.42,,63.5,,,,,,,,0.006990741,0.006990741,0.015277778,,10.06666667,10.06666667,22,,95,1.283333333,1.283333333,0,2,0,V1873 FS Nth (not in service),Utility Ford Ranger 4x2 Single Cab Field Services Canopy C0011,Field Services North,Home - CURRIMUNDI,Northern Service Centre
5896,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,10.4,16.43,4,163.53,94.5,,,,,,,,0.074861111,0.067696759,0.007766204,,107.8,97.48333333,11.18333333,,96,1248.433333,485.5166667,16118.5,77.54,738.7,V1821 FS Nth,Utility Ford Ranger 4x2 Canopy Single Cab MRO,Field Services North,Home - LANDERS SHOOT,Northern Service Centre
5897,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.6,10.37,0.9,506.1,68.9,,,,,,,,0.004675926,0.001018519,0.010729167,,6.733333333,1.466666667,15.45,,97,4723.95,1621.683333,37237.65,50.79455959,2681.5,V1758 Pri Wks Nth,Utility Ford Ranger 4x2 Canopy Single Cab EIC,Private Works North,Home - caloundra west,Northern Service Centre
5898,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,0,0.2,0.2,358.47,0,,,,,,,,0.007800926,0.002349537,0.121516204,,11.23333333,3.383333333,174.9833333,,98,4919.666667,2417.35,37142.66667,77.10186916,2506.9,V1737 Retail Serv N,Utility Ford Ranger 4x2 Alloy Tray Single Cab,Retail Services,Home - ridgewood,Northern Corporate Centre
5899,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,0,0.13,0.13,280.5,0,,,,,,,,0.049895833,0.043263889,0.077905093,,71.85,62.3,112.1833333,,99,4636.116667,899.3166667,38373.95,76.6125,4195.1,V1811 FS Nth,Utility Ford Ranger 4x4 Canopy Single Cab MRO,Field Services North,Home - IMBIL,Northern Service Centre
5900,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,19.5,28.28,6.72,199.85,92,,,,,,,,0.000439815,0.000439815,0.139618056,,0.633333333,0.633333333,201.05,,100,3323.666667,1871.8,28582.5,63.30840336,1372.8,V1809 Comm Delivery,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Commercial Delivery,Home - PETRIE,Northern Service Centre
5901,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.5,9.92,1.02,0.43,73,,,,,,,,0.017106481,0.011979167,0.00150463,,24.63333333,17.25,2.166666667,,101,1343.633333,202.4833333,37485.95,65.32336449,1047.9,V1676 STP Sth Bribie,Utility Ford Ranger 4x4 Alloy Tray Dual Cab SPO,Treatment Plants,Home - WOORIM,"Treatment Plants - South Caboolture, Woodford, Burpengary, Bribie Island"
5902,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,15.7,21.78,5.7,0.05,93.7,,,,,,,,0.006863426,0.002199074,0.025555556,,9.883333333,3.166666667,36.8,,102,41.4,17.9,3110.816667,65.05,16.7,V1819 FS Nth,Utility Ford Ranger 4x2 Dual Cab,Field Services North,N/A,N/A
5903,2,V1859 ME Sth,Utility Ford Ranger 4x2 Well Back Dual Cab,Mechanical and Electrical Services - South,Home - Burpengary East,Southern Service Centre,5.3,8.88,5.78,78.55,67,,,,,,,,0.0775,0.062743056,0.003969907,,111.6,90.35,5.716666667,,103,1788.083333,918.6,18976.36667,59.4796875,724.1,V1822 FS Sth On call,Utility Ford Ranger 4x2 Canopy Alloy Tray Single Cab,Field Services South,Home - STRATHPINE,Southern Service Centre
5904,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,4.9,8.13,2.3,48.17,66.3,,,,,,,,0.045104167,0.04474537,0.00619213,,64.95,64.43333333,8.916666667,,104,2.416666667,1.433333333,1236.05,22.8,0.2,V1677 WACI Adviser Sth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Wellbeing & Continuous Improvement,Home - MOOLOOLABA,Northern Corporate Centre
5905,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.5,12.02,3.08,893.78,69.5,,,,,,,,0.000509259,6.94E-05,0.014247685,,0.733333333,0.1,20.51666667,,105,116.4,19.68333333,1279.266667,109.65,122.9,V1672 SSC Pool Car 1,Hatch Toyota Prius SSC Pool car 1,Pool Vehicle,Home - MANGO HILL,Southern Service Centre
5906,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.5,10.13,1.25,0.28,69.6,,,,,,,,0.042106481,0.004861111,0.001203704,,60.63333333,7,1.733333333,,106,709.9166667,91.18333333,32356.8,74.175,691.1,V1790 Pool SCC 2,Hatch Toyota Prius - Pool Vehicle - King St 2,Pool Vehicle,Home - Morayfield,Southern Service Centre
5907,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,0,0.62,0.48,135.55,10.2,,,,,,,,0.012407407,0.003726852,0.054201389,,17.86666667,5.366666667,78.05,,108,1127.733333,183.25,31210.8,74.31754386,953.7,V1814 STP N Technolg,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Treatment Plants,Home - Burnside,"Treatment Plants - Nambour, Coolum, Cooroy, Kenilworth"
5908,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,65.7,51.87,1.87,843.05,107.2,,,,,,,,0.008275463,0.002314815,0.630081019,,11.91666667,3.333333333,907.3166667,,109,1700.083333,853.7666667,14671.55,82.48965517,797.1,V1843 Water Sol Sth,Utility Ford Ranger 4x4 Canopy  Single Cab - Lab,Water Solutions,Home - NUDGEE BEACH,Southern Service Centre
5909,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,64.3,58.07,3.82,443.57,106.1,,,,,,,,0.016736111,0.013275463,0.002719907,,24.1,19.11666667,3.916666667,,111,121.8333333,43.53333333,162.4666667,94,83.6,V1800 STP Sth OIC,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Treatment Plants,Home - PETRIE,"Treatment Plants - South Caboolture, Woodford, Burpengary, Bribie Island"
5910,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.5,11.03,2,916.8,66.5,,,,,,,,0.008622685,0.002893519,0.664710648,,12.41666667,4.166666667,957.1833333,,113,2550.983333,709.5166667,38466.25,65.53378378,1885.8,V1813 FS Nth,Utility Ford Ranger 4x4 Half Canopy Single Cab MRO,Field Services North,Home - Woombye,Northern Service Centre
5911,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,20.5,21.48,1.38,105.22,89.6,,,,,,,,0.021724537,0.00587963,0.000289352,,31.28333333,8.466666667,0.416666667,,114,1492.983333,764.9666667,13866.53333,65.52,648.8,V1781 FS PSA Sth,Utility Ford Ranger 4x2 Half Canopy Single Cab PSA South,Field Services North,Home - Sandstone Point,Southern Service Centre
5912,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.6,9.95,1.17,862.32,70.4,,,,,,,,0.014965278,0.002453704,0.001643519,,21.55,3.533333333,2.366666667,,116,208.9166667,42.66666667,1269.233333,64.76842105,142.7,V1895 STP Nth,Utility Ford Ranger 4x2 Single Cab,Treatment Plants,N/A,N/A
5913,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,14.7,17.98,3.5,9.93,95,,,,,,,,0.019953704,0.014861111,0.043275463,,28.73333333,21.4,62.31666667,,117,181.5,74.05,8472.583333,73.27142857,83.1,V1672 SSC Pool Car 1,Hatch Toyota Prius SSC Pool car 1,Pool Vehicle,N/A,N/A
5914,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.5,12.2,2.77,4013.25,69.3,,,,,,,,0.010983796,0.007939815,0.091828704,,15.81666667,11.43333333,132.2333333,,118,961.8833333,139.8666667,39638.95,71.26610169,779.6,V1820 FS Nth,Utility Ford Ranger 4x2 Canopy Single Cab MRO,Field Services North,Home - COORAN,Northern Service Centre
5915,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.5,11.78,2.3,316.15,64.8,,,,,,,,0.002974537,0.000555556,0.08681713,,4.283333333,0.8,125.0166667,,120,2061.816667,764.9,40521.18333,61.2875,1064.6,V1893 STP Sth,Utility Ford Ranger 4x2 Single Cab,Treatment Plants,Home - BURPENGARY,"Treatment Plants - Murrumba Downs, Brendale, Dayboro"
5916,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,27.7,35.27,3.88,31.87,87.6,,,,,,,,0.005428241,0.002372685,0.002731481,,7.816666667,3.416666667,3.933333333,,121,3425.816667,1405.333333,38818.83333,57.00895522,1745.2,V1836 Pri Wks Nth,Utility Ford Ranger 4x2  Alloy Tray Single Cab,Private Works North,Home - BUDERIM,Southern Service Centre
5917,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,17.8,19.95,1.73,10.88,85.6,,,,,,,,0.009016204,0.00724537,0.012233796,,12.98333333,10.43333333,17.61666667,,122,887.0333333,203.75,9300.183333,70.72926829,618.4,V1728 FS Nth,Utility Ford Ranger 4x2 Well Back Dual Cab,Field Services North,N/A,N/A
5918,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.5,10.87,1.97,191.12,68.3,,,,,,,,0.018541667,0.009074074,0.007337963,,26.7,13.06666667,10.56666667,,123,2053.533333,345.95,37105.56667,84.9875,2045.4,V1784 WACI ENV Nth,Utility Ford Ranger 4x2  Canopy Single Cab,Wellbeing & Continuous Improvement,Home - Carters Ridge,Northern Service Centre
5919,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,6.6,10.48,1.22,82.6,63.7,,,,,,,,0.012581019,0.01224537,0.063020833,,18.11666667,17.63333333,90.75,,124,1802.066667,976.7833333,17668.63333,48.665625,800.8,V1829 STP Nth,Utility Ford Ranger 4x4 Alloy Tray 4x4 Dual Cab,Treatment Plants,Home - GLENVIEW,"Treatment Plants - Kawana, Maleny, Kenilworth, Landsborough"
5920,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,5.9,10.38,2.12,10.68,74.6,,,,,,,,0.021828704,0.010671296,0.083726852,,31.43333333,15.36666667,120.5666667,,125,1033.816667,411.7666667,40717.08333,39.54379562,433,V1793 ME Nth,Utility Ford Ranger 4x4 Half Canopy Single Cab EIC w/Crane,Mechanical and Electrical Services - North,N/A,Northern Service Centre
5921,2,V1771 ME Nth,Utility Ford Ranger 4x2 Alloy Tray Single Cab SPO,Mechanical and Electrical Services - North,Home - Burpengary East,Southern Service Centre,0,0.2,0.2,59.83,0,,,,,,,,0.035335648,0.0071875,0.111203704,,50.88333333,10.35,160.1333333,,126,1338.216667,337.55,40894.18333,68.86666667,859.6,V1770 ME Nth,Utility Ford Ranger 4x2 Canopy Single Cab EIC,Mechanical and Electrical Services - North,Home - CABOOLTURE SOUTH,Southern Service Centre
